RespID,task_fg,chosen,age_group,educ,ml,prog,soft,lead,ai_framing,job_role
93,462,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,manager
93,463,1,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,manager
93,463,0,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,manager
93,464,0,21-30,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,manager
93,464,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,manager
93,465,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Low,low,manager
93,465,0,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,manager
94,466,1,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
94,466,0,41-50,PhD,ml_None,prog_None,soft_High,lead_Low,low,analyst
94,467,0,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,low,analyst
94,467,1,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
94,468,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,low,analyst
94,468,0,51-60,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,low,analyst
94,469,0,31-40,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
94,469,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,analyst
94,470,0,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
94,470,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,analyst
95,471,1,31-40,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,high,analyst
95,471,0,41-50,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
95,472,1,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,high,analyst
95,472,0,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
95,473,0,31-40,Bachelor's,ml_None,prog_None,soft_High,lead_High,high,analyst
95,473,1,31-40,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,high,analyst
95,474,0,31-40,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_High,high,analyst
95,474,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_High,high,analyst
95,475,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,analyst
95,475,0,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,analyst
96,476,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,analyst
96,476,0,31-40,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
96,477,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
96,477,0,21-30,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
96,478,1,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
96,478,0,21-30,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
96,479,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
96,479,0,21-30,Bachelor's,ml_None,prog_None,soft_Medium,lead_Low,low,analyst
96,480,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,analyst
96,480,0,41-50,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,analyst
97,481,1,31-40,Master's,ml_None,prog_None,soft_Medium,lead_High,low,analyst
97,481,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,low,analyst
97,482,1,51-60,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,analyst
97,482,0,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
97,483,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,low,analyst
97,483,0,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,low,analyst
97,484,1,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
97,484,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,low,analyst
97,485,0,31-40,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,low,analyst
97,485,1,21-30,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,low,analyst
98,486,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,manager
98,486,0,41-50,Master's,ml_None,prog_None,soft_High,lead_Medium,high,manager
98,487,0,41-50,PhD,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
98,487,1,21-30,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,high,manager
98,488,1,21-30,Master's,ml_None,prog_None,soft_Medium,lead_Medium,high,manager
98,488,0,21-30,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,high,manager
98,489,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_Medium,high,manager
98,489,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
98,490,1,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,manager
98,490,0,31-40,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
99,491,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,manager
99,491,0,41-50,Master's,ml_None,prog_None,soft_Low,lead_Low,high,manager
99,492,1,31-40,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,manager
99,492,0,31-40,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
99,493,0,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
99,493,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
99,494,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
99,494,0,31-40,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,high,manager
99,495,0,21-30,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
99,495,1,21-30,Master's,ml_Basic,prog_Advanced,soft_High,lead_High,high,manager
100,496,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,low,analyst
100,496,0,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,analyst
100,497,0,21-30,PhD,ml_None,prog_Intermediate,soft_High,lead_Low,low,analyst
100,497,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,analyst
100,498,1,31-40,PhD,ml_None,prog_Basic,soft_High,lead_Low,low,analyst
100,498,0,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
100,499,1,41-50,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
100,499,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
100,500,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_High,low,analyst
100,500,1,21-30,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,analyst
101,501,0,31-40,Master's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
101,501,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,analyst
101,502,0,21-30,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,analyst
101,502,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,analyst
101,503,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
101,503,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_High,high,analyst
101,504,1,51-60,Master's,ml_None,prog_Basic,soft_High,lead_High,high,analyst
101,504,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,analyst
101,505,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Low,high,analyst
101,505,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
102,506,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,analyst
102,506,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,high,analyst
102,507,1,41-50,Master's,ml_Basic,prog_Intermediate,soft_High,lead_High,high,analyst
102,507,0,41-50,Master's,ml_None,prog_Basic,soft_Medium,lead_Low,high,analyst
102,508,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,analyst
102,508,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,high,analyst
102,509,1,51-60,Master's,ml_None,prog_Basic,soft_Medium,lead_High,high,analyst
102,509,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
102,510,0,41-50,Master's,ml_None,prog_None,soft_Medium,lead_High,high,analyst
102,510,1,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,high,analyst
103,511,0,51-60,Master's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,manager
103,511,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
103,512,1,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,manager
103,512,0,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
103,513,1,41-50,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
103,513,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,high,manager
103,514,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,manager
103,514,1,31-40,Master's,ml_None,prog_None,soft_Medium,lead_High,high,manager
103,515,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,manager
103,515,0,31-40,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,manager
104,516,0,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,manager
104,516,1,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
104,517,1,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
104,517,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,low,manager
104,518,0,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,low,manager
104,518,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,manager
104,519,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,low,manager
104,519,1,51-60,PhD,ml_None,prog_None,soft_Medium,lead_High,low,manager
104,520,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,manager
104,520,0,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
105,521,0,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
105,521,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,manager
105,522,0,41-50,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,high,manager
105,522,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_High,lead_High,high,manager
105,523,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,manager
105,523,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,high,manager
105,524,0,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
105,524,1,41-50,Master's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,manager
105,525,1,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_High,high,manager
105,525,0,31-40,PhD,ml_None,prog_None,soft_Medium,lead_Medium,high,manager
106,526,0,51-60,Master's,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
106,526,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,high,analyst
106,527,0,51-60,Master's,ml_None,prog_None,soft_High,lead_High,high,analyst
106,527,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
106,528,0,21-30,Bachelor's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
106,528,1,31-40,Master's,ml_None,prog_Advanced,soft_Medium,lead_Low,high,analyst
106,529,0,31-40,Master's,ml_None,prog_Basic,soft_High,lead_Medium,high,analyst
106,529,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_High,lead_High,high,analyst
106,530,0,21-30,Master's,ml_None,prog_None,soft_High,lead_High,high,analyst
106,530,1,31-40,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
107,531,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,low,analyst
107,531,0,31-40,Master's,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
107,532,1,51-60,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,analyst
107,532,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Low,low,analyst
107,533,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
107,533,1,51-60,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
107,534,0,51-60,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
107,534,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,analyst
107,535,1,21-30,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,low,analyst
107,535,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,low,analyst
108,536,0,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,manager
108,536,1,41-50,Bachelor's,ml_None,prog_None,soft_High,lead_High,low,manager
108,537,1,51-60,PhD,ml_None,prog_Basic,soft_Low,lead_High,low,manager
108,537,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
108,538,0,51-60,Bachelor's,ml_None,prog_None,soft_Low,lead_Low,low,manager
108,538,1,51-60,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
108,539,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,low,manager
108,539,0,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
108,540,0,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
108,540,1,31-40,PhD,ml_None,prog_None,soft_High,lead_High,low,manager
109,541,1,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,manager
109,541,0,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
109,542,1,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
109,542,0,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,manager
109,543,1,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,low,manager
109,543,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_Low,low,manager
109,544,1,41-50,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,manager
109,544,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,low,manager
109,545,1,51-60,PhD,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
109,545,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
110,546,0,51-60,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
110,546,1,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,low,analyst
110,547,0,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,analyst
110,547,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,analyst
110,548,1,31-40,Master's,ml_None,prog_None,soft_Low,lead_High,low,analyst
110,548,0,41-50,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,low,analyst
110,549,0,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,analyst
110,549,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
110,550,0,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,analyst
110,550,1,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,analyst
111,551,0,51-60,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
111,551,1,41-50,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,high,analyst
111,552,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
111,552,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,analyst
111,553,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Low,high,analyst
111,553,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,analyst
111,554,1,21-30,Master's,ml_None,prog_Intermediate,soft_High,lead_Medium,high,analyst
111,554,0,41-50,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
111,555,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,analyst
111,555,0,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,analyst
112,556,1,51-60,Master's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
112,556,0,31-40,Master's,ml_None,prog_None,soft_High,lead_Low,high,manager
112,557,1,21-30,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,high,manager
112,557,0,31-40,Master's,ml_None,prog_Basic,soft_Low,lead_Low,high,manager
112,558,0,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
112,558,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,manager
112,559,0,21-30,PhD,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
112,559,1,31-40,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,manager
112,560,1,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Low,high,manager
112,560,0,41-50,PhD,ml_None,prog_None,soft_Low,lead_Medium,high,manager
113,561,0,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_High,low,manager
113,561,1,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
113,562,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,manager
113,562,0,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
113,563,0,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,manager
113,563,1,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_High,low,manager
113,564,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_High,low,manager
113,564,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
113,565,0,21-30,Master's,ml_None,prog_Advanced,soft_Low,lead_Low,low,manager
113,565,1,31-40,Bachelor's,ml_None,prog_Basic,soft_High,lead_High,low,manager
114,566,0,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
114,566,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
114,567,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,manager
114,567,0,51-60,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,manager
114,568,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,manager
114,568,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Low,low,manager
114,569,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,low,manager
114,569,0,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,manager
114,570,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,manager
114,570,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
115,571,0,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_Low,high,manager
115,571,1,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
115,572,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,high,manager
115,572,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Low,high,manager
115,573,1,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
115,573,0,41-50,Bachelor's,ml_None,prog_None,soft_High,lead_Low,high,manager
115,574,1,31-40,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,manager
115,574,0,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
115,575,0,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_High,high,manager
115,575,1,21-30,PhD,ml_None,prog_Advanced,soft_Low,lead_Medium,high,manager
116,576,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
116,576,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
116,577,1,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
116,577,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
116,578,1,41-50,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
116,578,0,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_Low,low,analyst
116,579,1,31-40,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,analyst
116,579,0,41-50,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,low,analyst
116,580,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,low,analyst
116,580,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
117,581,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,analyst
117,581,0,51-60,PhD,ml_None,prog_Basic,soft_Low,lead_Low,high,analyst
117,582,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,analyst
117,582,1,51-60,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
117,583,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,high,analyst
117,583,1,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,analyst
117,584,0,21-30,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,high,analyst
117,584,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,high,analyst
117,585,0,51-60,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,analyst
117,585,1,51-60,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,high,analyst
118,586,1,21-30,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,high,manager
118,586,0,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
118,587,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
118,587,0,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
118,588,0,41-50,Bachelor's,ml_None,prog_None,soft_High,lead_Low,high,manager
118,588,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,manager
118,589,0,51-60,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,manager
118,589,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,high,manager
118,590,0,21-30,Master's,ml_None,prog_Basic,soft_High,lead_Medium,high,manager
118,590,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,manager
119,591,0,41-50,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,high,analyst
