"","PROLIFIC_PID","task_number","profile","chosen","age","educ","ml","prog","soft","lead","task_id","Progress","Finished","RecordedDate","LocationLatitude","LocationLongitude","consent","resp_age","resp_sex","resp_hiring","resp_role","resp_edu","industry_type","dig_literacy","dig_use","dig_skills","gov_reg","gov_reskill","personal_data_safety_cause_for_concern","ai_increases_prod_without_unemp","labour_welfare_policies_over_econ_growth","ai_driven_high_job_disp_in_the_future","more_ai_research_and_development","check_1","check_2","ai_framing","job_role","Duration_mins","m_check","Status","Decision.making.responsibilities","Age","Sex","Ethnicity.simplified","Country.of.residence","Nationality","Language","Time.taken_mins","Region","resp_age_num","condition"
"854","6073e0d481953bbd2cd61145",1,"A",0,43,"Master's","Intermediate","Advanced","Low","Low","6073e0d481953bbd2cd61145_1","100","True","45796.7570257176","42.5586","-83.4773","Yes","25-34","Male","Yes, regularly","Candidate on boarding","Bachelor's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Intermediate","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Disagree","Strongly agree","The company has limited or no use of AI.","Moderately","low","analyst",10.85,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Operations/production","35","Male","White","United States","United States","English",10.9666666666667,"US","35","Low AI + Analyst"
"855","6151e479b4ee16668948c7f2",1,"A",1,38,"Master's","Basic","Advanced","Medium","Low","6151e479b4ee16668948c7f2_1","100","True","45796.807805162","34.003","-118.4298","Yes","65 or older","Male","Yes, regularly","managing partner","Bachelor's Degree","Entertainment and Media","Very uncomfortable","I have never used AI tools","None","Strongly agree","Strongly agree","Agree","Disagree","Agree","Agree","Neutral","The company has limited or no use of AI.","Not at all","low","analyst",4.76666666666667,"pass","APPROVED","Business strategy, Accounts/finance, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","71","Male","White","United States","United States","English",4.95,"US","71","Low AI + Analyst"
"856","6266a849331cc893a5b22cf6",1,"A",1,39,"Bachelor's","Advanced","Advanced","High","High","6266a849331cc893a5b22cf6_1","100","True","45796.8032737616","41.11","-81.5004","Yes","54-65","Male","Yes, regularly","Management Consultany","Master's Degree","Management Consulting","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Strongly agree","I don't recall.","Significantly","low","analyst",9,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Other","57","Male","Black","United States","United States","English",9.25,"US","57","Low AI + Analyst"
"857","62cbf51439a76e8fccd8a495",1,"A",0,42,"Bachelor's","None","Basic","Medium","Low","62cbf51439a76e8fccd8a495_1","100","True","45783.6651537384","41.8835","-87.6305","Yes","54-65","Female","Yes, regularly","store manager","High School or lower","Retail","Somewhat comfortable","I use AI tools occasionally","Intermediate","Neutral","Agree","Agree","Neutral","Agree","Agree","Neutral","The company has limited or no use of AI.","Moderately","low","analyst",8.6,"pass","APPROVED","Hiring, People management, Operations/production","61","Female","White","United States","United States","English",8.71666666666667,"US","61","Low AI + Analyst"
"858","62e02660c3ef175825ab7655",1,"A",1,37,"Bachelor's","Basic","Advanced","Low","Medium","62e02660c3ef175825ab7655_1","100","True","45796.7558826389","38.4321","-90.3896","Yes","25-34","Female","Occasionally","data analyst","High School or lower","Computer and Technology","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Agree","Disagree","Agree","Strongly agree","Agree","I don't recall.","Significantly","low","analyst",5.98333333333333,"pass","APPROVED","Accounts/finance, Hiring, People management, Other","34","Female","White","United States","United States","English",6.08333333333333,"US","34","Low AI + Analyst"
"859","62e7357284e65421d8f8b10f",1,"A",0,40,"Bachelor's","Intermediate","Intermediate","High","Low","62e7357284e65421d8f8b10f_1","100","True","45796.7513228819","41.3208","-93.1094","Yes","65 or older","Male","Yes, regularly","Shop Manager","Bachelor's Degree","Agriculture","Somewhat comfortable","I use AI tools occasionally","Intermediate","Disagree","Disagree","Agree","Neutral","Agree","Neutral","Neutral","The company relies heavily on AI.","Not at all","low","analyst",3.3,"pass","APPROVED","Hiring, People management, Supply chain/logistics","67","Male","White","United States","Netherlands","Dutch",3.41666666666667,"US","67","Low AI + Analyst"
"860","63acbbe336a9ca92853dca4a",1,"A",1,49,"PhD","Intermediate","Intermediate","Medium","Low","63acbbe336a9ca92853dca4a_1","100","True","45796.7486827199","39.6562","-104.7866","Yes","65 or older","Female","Yes, regularly","Supervisor of the AR team","Bachelor's Degree","Energy","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Agree","Disagree","Agree","Disagree","Neutral","Agree","The company has limited or no use of AI.","Slightly","low","analyst",4.61666666666667,"pass","APPROVED","Accounts/finance, Hiring, People management","66","Female","White","United States","United States","English",4.78333333333333,"US","66","Low AI + Analyst"
"861","63ea5fe3c03c77c607e33990",1,"A",1,47,"PhD","Basic","Intermediate","Medium","Low","63ea5fe3c03c77c607e33990_1","100","True","45796.7611009144","40.5678","-74.1181","Yes","54-65","Male","Occasionally","Production Director","Bachelor's Degree","Entertainment and Media","Somewhat uncomfortable","I have heard of AI tools, but do not use them","Beginner","Strongly agree","Strongly agree","Agree","Neutral","Agree","Strongly agree","Strongly agree","The company has limited or no use of AI.","Not at all","low","analyst",4.43333333333333,"pass","APPROVED","Hiring, Marketing/sales/advertising, Operations/production, People management","60","Male","White","United States","United States","English",4.68333333333333,"US","60","Low AI + Analyst"
"862","6438b6ee0715799f959089aa",1,"A",1,53,"PhD","Basic","Intermediate","Medium","High","6438b6ee0715799f959089aa_1","100","True","45796.7617163426","49.4997","10.4218","Yes","25-34","Male","Yes, regularly","IT and HR Manager","High School or lower","Construction","Somewhat comfortable","I use AI tools occasionally","Advanced","Disagree","Neutral","Agree","Agree","Neutral","Neutral","Agree","The company has limited or no use of AI.","Moderately","low","analyst",8.81666666666667,"pass","APPROVED","Hiring, Operations/production, People management, Customer/client, Business strategy","32","Male","White","Germany","Germany","German",8.95,"EU","32","Low AI + Analyst"
"863","64413c375a0ded04a4e99a3f",1,"A",1,33,"Master's","None","None","Medium","High","64413c375a0ded04a4e99a3f_1","100","True","45796.7623265046","47.7345","-117.447","Yes","35-44","Male","Occasionally","Marketing Manager","Bachelor's Degree","Marketing,Entertainment and Media,Retail,Computer and Technology","Very comfortable","I use AI tools occasionally","Advanced","Neutral","Agree","Agree","Neutral","Strongly agree","Neutral","Neutral","The company has limited or no use of AI.","Not at all","low","analyst",7.66666666666667,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, People management","36","Male","White","United States","United States","English",7.81666666666667,"US","36","Low AI + Analyst"
"864","646c323d73a3844a4331e09b",1,"A",1,54,"PhD","Basic","Intermediate","High","High","646c323d73a3844a4331e09b_1","100","True","45796.7483937269","40.0345","-75.1193","Yes","54-65","Male","Yes, regularly","HR marketing manager","Bachelor's Degree","E-commerce,Retail","Somewhat comfortable","I use AI tools occasionally","Intermediate","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","The company has limited or no use of AI.","Slightly","low","analyst",3.18333333333333,"pass","APPROVED","Marketing/sales/advertising, Accounts/finance, Business strategy, Hiring, Customer/client, Operations/production, Research/development","60","Male","White","United States","United States","English",3.26666666666667,"US","60","Low AI + Analyst"
"865","65254c3db0d9f4503489affd",1,"A",1,53,"Master's","Intermediate","Advanced","Medium","Low","65254c3db0d9f4503489affd_1","100","True","45796.7573231482","41.8835","-87.6305","Yes","54-65","Male","Yes, regularly","store manager","High School or lower","Retail","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Neutral","Neutral","Agree","Neutral","Agree","The company relies heavily on AI.","Not at all","low","analyst",6.78333333333333,"pass","APPROVED","Customer/client, Hiring, Operations/production, People management, Supply chain/logistics","59","Male","White","United States","United States","English",7.41666666666667,"US","59","Low AI + Analyst"
"866","65410ad762a7e3c570b6273c",1,"A",0,59,"Master's","Advanced","Advanced","Low","Medium","65410ad762a7e3c570b6273c_1","100","True","45796.7512722569","49.8393","9.1251","Yes","35-44","Male","Yes, regularly","Financial advisor","High School or lower","Banking, Finance and Insurance","Very comfortable","I use AI tools occasionally","Intermediate","Disagree","Disagree","Strongly disagree","Neutral","Agree","Agree","Strongly agree","The company has limited or no use of AI.","Moderately","low","analyst",4.36666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Hiring, Marketing/sales/advertising, Operations/production, People management","35","Male","DATA_EXPIRED","Germany","Turkey","Turkish",4.43333333333333,"EU","35","Low AI + Analyst"
"867","65be47c43d1e8c9147ac8a18",1,"A",0,37,"Master's","Basic","Intermediate","Medium","Medium","65be47c43d1e8c9147ac8a18_1","100","True","45796.7628688542","50.0892","19.9658","Yes","25-34","Male","Occasionally","Senior IT Engineer","Master's Degree","Cybersecurity","Somewhat comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Strongly agree","Disagree","Neutral","Agree","Strongly agree","The company has limited or no use of AI.","Slightly","low","analyst",4.03333333333333,"pass","APPROVED","Hiring, Customer/client, Operations/production","31","Male","White","Poland","Ukraine","Ukrainian",4.11666666666667,"EU","31","Low AI + Analyst"
"868","65db8502777ec1a5dfe4d608",1,"A",0,57,"Bachelor's","Advanced","Advanced","Medium","High","65db8502777ec1a5dfe4d608_1","100","True","45796.7505362037","36.8071","-76.3658","Yes","54-65","Male","Occasionally","Software engineer","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Agree","Neutral","Agree","Disagree","Agree","The company has limited or no use of AI.","Not at all","low","analyst",4.83333333333333,"pass","APPROVED","Hiring, Operations/production, People management, Research/development","69","Male","White","United States","United States","English",5.18333333333333,"US","69","Low AI + Analyst"
"869","6622f1d1368e98c07558d440",1,"A",1,50,"Bachelor's","Intermediate","Intermediate","Medium","High","6622f1d1368e98c07558d440_1","100","True","45796.7722628935","43.9771","-75.9093","Yes","25-34","Male","Yes, regularly","Op manager","High School or lower","Manufacturing","Somewhat comfortable","I use AI tools occasionally","Beginner","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","The company has limited or no use of AI.","Not at all","low","analyst",2.85,"pass","APPROVED","Accounts/finance, Hiring, Customer/client, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics","34","Male","White","United States","United States","English",2.96666666666667,"US","34","Low AI + Analyst"
"870","662ab30e6ff73286f7f20a5b",1,"A",0,29,"Bachelor's","None","Advanced","Low","High","662ab30e6ff73286f7f20a5b_1","100","True","45796.7639768056","39.3529","-76.5739","Yes","45-54","Male","Occasionally","Manager","High School or lower","Health care","Very comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Neutral","Agree","Agree","Agree","Strongly agree","The company has limited or no use of AI.","Not at all","low","analyst",4.33333333333333,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Research/development, Supply chain/logistics, People management, Operations/production","52","Male","White","United States","United States","English",4.86666666666667,"US","52","Low AI + Analyst"
"871","6633770ec55dab4584a0d4ba",1,"A",1,51,"PhD","Intermediate","Intermediate","Low","Low","6633770ec55dab4584a0d4ba_1","100","True","45796.7504928472","39.9843","-75.2266","Yes","45-54","Female","Yes, regularly","Manager","High School or lower","E-commerce","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Strongly agree","Strongly disagree","Neutral","Strongly agree","Disagree","The company has limited or no use of AI.","Slightly","low","analyst",6.95,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, Supply chain/logistics","55","Female","White","United States","United States","English",7.06666666666667,"US","55","Low AI + Analyst"
"872","66439d581f17f70574b290e6",1,"A",1,35,"Bachelor's","None","Basic","High","High","66439d581f17f70574b290e6_1","100","True","45796.7572761806","28.5815","-81.485","Yes","25-34","Male","Yes, regularly","owner operator","High School or lower","Agriculture","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Disagree","The company relies heavily on AI.","Not at all","low","analyst",13.5166666666667,"pass","APPROVED","Customer/client, Business strategy, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics, Hiring, Accounts/finance","34","Male","White","United States","United States","English",13.8333333333333,"US","34","Low AI + Analyst"
